participant_id,video_id,gaze_x,gaze_y,video_time,frame_number,gaze_region,region_center_x,region_center_y,distance_to_region
fsdfls,kisi2video2,0,0,1.569,46,near_face_outline,594.0,291.5,452.76925690687085
fsdfls,kisi2video2,0,0,1.619,47,near_face_outline,591.0,293.5,450.1655251127078
fsdfls,kisi2video2,0,0,1.668,49,near_face_outline,589.0,293.5,448.19750110860724
fsdfls,kisi2video2,0,0,1.702,50,near_face_outline,586.0,293.5,446.4101253331963
fsdfls,kisi2video2,0,0,1.735,51,near_face_outline,586.5,294.5,446.5926555598513
fsdfls,kisi2video2,0,0,1.769,52,near_face_outline,586.5,294.5,445.60969468807565
fsdfls,kisi2video2,0,0,1.802,53,near_face_outline,588.5,294.0,449.541989140058
fsdfls,kisi2video2,0,0,1.837,54,near_face_outline,590.0,294.0,449.18147780156744
fsdfls,kisi2video2,0,0,1.886,55,near_face_outline,594.5,292.5,454.23452092503936
fsdfls,kisi2video2,0,0,1.935,56,near_face_outline,595.0,289.5,453.4148211075593
fsdfls,kisi2video2,0,0,1.969,57,near_face_outline,597.5,288.5,451.9347298006649
fsdfls,kisi2video2,0,0,2.018,59,near_face_outline,605.0,286.5,454.2708443208743
fsdfls,kisi2video2,0,0,2.069,60,near_face_outline,607.0,285.0,452.9823396116012
fsdfls,kisi2video2,0,0,2.102,61,near_face_outline,616.0,285.0,460.05325778653065
fsdfls,kisi2video2,0,0,2.152,63,near_face_outline,623.5,281.0,459.3408320626417
fsdfls,kisi2video2,0,0,2.202,64,near_face_outline,628.5,280.5,462.3126647627123
fsdfls,kisi2video2,0,0,2.235,65,near_face_outline,635.0,281.0,467.1327434466567
fsdfls,kisi2video2,0,0,2.285,67,near_face_outline,641.0,276.5,468.12498331108117
fsdfls,kisi2video2,0,0,2.318,68,near_face_outline,645.0,279.5,474.68094547811796
fsdfls,kisi2video2,0,0,2.352,69,near_face_outline,647.0,278.0,476.4220817720354
fsdfls,kisi2video2,0,0,2.385,70,near_face_outline,647.0,278.0,474.20037958652034
fsdfls,kisi2video2,0,0,2.419,71,near_face_outline,647.5,278.5,474.08543533839975
fsdfls,kisi2video2,0,0,2.469,72,near_face_outline,647.5,279.0,473.0919572345317
fsdfls,kisi2video2,0,0,2.502,73,near_face_outline,648.0,279.5,472.8678462319044
fsdfls,kisi2video2,0,0,2.552,75,near_face_outline,649.0,280.5,473.86179419742206
fsdfls,kisi2video2,0,0,2.585,76,near_face_outline,648.0,281.0,471.7647718937903
fsdfls,kisi2video2,0,0,2.635,77,near_face_outline,648.0,283.5,470.227604464051
fsdfls,kisi2video2,0,0,2.669,78,near_face_outline,649.0,282.5,469.669032404735
fsdfls,kisi2video2,0,0,2.718,79,near_face_outline,649.0,283.0,468.89231173052946
fsdfls,kisi2video2,0,0,2.752,80,near_face_outline,649.5,282.5,468.569098426262
fsdfls,kisi2video2,0,0,2.803,82,near_face_outline,652.0,283.5,471.7647718937903
fsdfls,kisi2video2,0,0,2.852,83,near_face_outline,653.5,281.5,472.547352124631
fsdfls,kisi2video2,0,0,2.885,84,near_face_outline,656.0,281.0,476.7357758759038
fsdfls,kisi2video2,0,0,2.919,85,near_face_outline,658.5,282.0,479.9354123212831
fsdfls,kisi2video2,0,0,2.969,87,near_face_outline,665.0,279.5,485.5810951839044
fsdfls,kisi2video2,0,0,3.003,88,near_face_outline,666.5,278.0,490.070403105513
fsdfls,kisi2video2,0,0,3.052,89,near_face_outline,670.5,279.0,494.43401986513834
fsdfls,kisi2video2,0,0,3.102,91,near_face_outline,681.0,280.5,509.76268988618614
fsdfls,kisi2video2,0,0,3.151,92,near_face_outline,688.0,282.0,518.3685947277285
fsdfls,kisi2video2,0,0,3.185,93,near_face_outline,694.0,283.5,528.4174486142562
fsdfls,kisi2video2,0,0,3.219,94,near_face_outline,698.0,286.0,534.379078931801
fsdfls,kisi2video2,0,0,3.252,95,near_face_outline,701.0,286.0,545.5346001859094
fsdfls,kisi2video2,0,0,3.305,97,near_face_outline,708.5,291.5,561.5069011152044
fsdfls,kisi2video2,0,0,3.352,98,near_face_outline,714.0,292.5,571.8085343889159
fsdfls,kisi2video2,0,0,3.402,100,near_face_outline,721.5,296.5,574.4580054277249
fsdfls,kisi2video2,0,0,3.451,101,near_face_outline,725.0,301.0,575.4624227523461
fsdfls,kisi2video2,0,0,3.485,102,near_face_outline,728.0,300.5,580.9595510876811
fsdfls,kisi2video2,0,0,3.52,103,unknown,,,
fsdfls,kisi2video2,0,0,3.569,104,near_face_outline,725.5,302.0,575.6127170242158
fsdfls,kisi2video2,0,0,3.602,105,unknown,,,
fsdfls,kisi2video2,0,0,3.652,107,unknown,,,
fsdfls,kisi2video2,0,0,3.702,108,unknown,,,
fsdfls,kisi2video2,0,0,3.752,110,near_face_outline,720.5,309.5,577.548266381261
fsdfls,kisi2video2,0,0,3.785,111,near_face_outline,721.0,306.5,578.0276809980643
fsdfls,kisi2video2,0,0,3.82,112,near_face_outline,720.5,303.5,579.193404658582
fsdfls,kisi2video2,0,0,3.869,113,near_face_outline,722.5,306.5,573.2686979070112
fsdfls,kisi2video2,0,0,3.918,115,near_face_outline,712.0,303.5,568.1733890283846
fsdfls,kisi2video2,0,0,3.952,116,near_face_outline,716.0,300.5,569.0852308749543
fsdfls,kisi2video2,0,0,4.002,117,near_face_outline,708.0,301.0,563.1500688093716
fsdfls,kisi2video2,0,0,4.052,119,near_face_outline,704.5,296.5,551.4027566126234
fsdfls,kisi2video2,0,0,4.085,120,near_face_outline,700.5,296.5,545.0467869825488
fsdfls,kisi2video2,0,0,4.119,121,near_face_outline,699.0,294.5,539.6906521332382
fsdfls,kisi2video2,0,0,4.152,122,near_face_outline,694.5,294.0,533.7433840339381
fsdfls,kisi2video2,0,0,4.202,123,near_face_outline,691.5,295.0,528.2092388438506
fsdfls,kisi2video2,0,0,4.236,124,near_face_outline,688.0,293.5,521.8524695735376
fsdfls,kisi2video2,0,0,4.269,125,near_face_outline,680.5,292.0,512.5309746737264
fsdfls,kisi2video2,0,0,4.318,126,near_face_outline,672.5,289.0,502.09560842532767
fsdfls,kisi2video2,0,0,4.352,128,near_face_outline,663.5,285.5,487.88728206420797
fsdfls,kisi2video2,0,0,4.385,128,near_face_outline,663.5,285.5,487.88728206420797
fsdfls,kisi2video2,0,0,4.419,129,near_face_outline,660.5,284.0,483.591769987869
fsdfls,kisi2video2,0,0,4.452,130,near_face_outline,658.0,283.0,479.4090111793895
fsdfls,kisi2video2,0,0,4.485,131,near_face_outline,657.0,283.5,477.5206801804504
fsdfls,kisi2video2,0,0,4.536,133,near_face_outline,655.0,285.0,475.84976620778116
fsdfls,kisi2video2,0,0,4.585,134,near_face_outline,654.0,286.0,474.9663145950458
fsdfls,kisi2video2,0,0,4.619,135,near_face_outline,655.0,286.5,475.0789408087881
fsdfls,kisi2video2,0,0,4.669,137,near_face_outline,656.0,287.5,475.19364473864755
fsdfls,kisi2video2,0,0,4.719,138,near_face_outline,657.0,287.0,474.08543533839975
fsdfls,kisi2video2,0,0,4.752,139,near_face_outline,657.0,287.0,474.08543533839975
fsdfls,kisi2video2,0,0,4.802,141,near_face_outline,658.5,288.5,475.19364473864755
fsdfls,kisi2video2,0,0,4.836,142,near_face_outline,658.5,288.5,475.19364473864755
fsdfls,kisi2video2,0,0,4.869,143,near_face_outline,659.0,288.5,476.18693808209395
fsdfls,kisi2video2,0,0,4.902,144,near_face_outline,660.0,289.0,477.2965535178313
fsdfls,kisi2video2,0,0,4.952,145,near_face_outline,660.5,288.5,479.1669855071403
fsdfls,kisi2video2,0,0,4.985,146,near_face_outline,660.5,287.5,479.0532329501597
fsdfls,kisi2video2,0,0,5.036,148,near_face_outline,661.0,287.5,480.0468727114051
fsdfls,kisi2video2,0,0,5.085,149,near_face_outline,661.5,288.0,481.15382155813745
fsdfls,kisi2video2,0,0,5.119,150,near_face_outline,661.5,288.0,481.15382155813745
fsdfls,kisi2video2,0,0,5.184,152,near_face_outline,662.5,289.0,482.49870466147365
fsdfls,kisi2video2,0,0,5.217,153,near_face_outline,662.5,290.0,482.6199332808375
fsdfls,kisi2video2,0,0,5.251,154,near_face_outline,662.5,290.0,482.6199332808375
fsdfls,kisi2video2,0,0,5.305,156,near_face_outline,663.0,289.0,483.4914683838796
fsdfls,kisi2video2,0,0,5.352,157,near_face_outline,664.0,288.5,484.24890294145223
fsdfls,kisi2video2,0,0,5.386,158,near_face_outline,664.0,288.5,484.24890294145223
fsdfls,kisi2video2,0,0,5.419,159,near_face_outline,665.0,288.5,485.24220756236775
fsdfls,kisi2video2,0,0,5.47,160,near_face_outline,665.0,288.5,485.477084938105
fsdfls,kisi2video2,0,0,5.52,162,near_face_outline,665.5,289.0,486.2355396307432
fsdfls,kisi2video2,0,0,5.569,163,near_face_outline,666.5,289.5,487.34484710520945
fsdfls,kisi2video2,0,0,5.603,163,near_face_outline,666.5,289.5,487.34484710520945
fsdfls,kisi2video2,0,0,5.653,163,near_face_outline,666.5,289.5,487.34484710520945
fsdfls,kisi2video2,0,0,5.686,163,near_face_outline,666.5,289.5,487.34484710520945
fsdfls,kisi2video2,0,0,5.736,163,near_face_outline,666.5,289.5,487.34484710520945
fsdfls,kisi3video2,0,0,0.048,1,near_face_outline,677.0,381.5,540.1203569575952
fsdfls,kisi3video2,0,0,0.097,2,near_face_outline,675.5,381.0,536.9580989239291
fsdfls,kisi3video2,0,0,0.131,3,near_face_outline,675.0,381.5,538.2211441405847
fsdfls,kisi3video2,0,0,0.18,4,near_face_outline,674.0,381.5,538.2230021097204
fsdfls,kisi3video2,0,0,0.214,5,near_face_outline,673.5,381.5,538.2230021097204
fsdfls,kisi3video2,0,0,0.248,6,near_face_outline,673.5,382.0,536.6497926953853
fsdfls,kisi3video2,0,0,0.281,6,near_face_outline,673.5,382.0,536.6497926953853
fsdfls,kisi3video2,0,0,0.315,7,near_face_outline,673.5,381.5,536.6497926953853
fsdfls,kisi3video2,0,0,0.364,8,near_face_outline,674.0,381.0,538.2230021097204
fsdfls,kisi3video2,0,0,0.398,9,near_face_outline,674.0,381.0,538.2230021097204
fsdfls,kisi3video2,0,0,0.447,10,near_face_outline,673.0,380.5,537.2755345258148
fsdfls,kisi3video2,0,0,0.497,12,near_face_outline,672.0,380.5,536.0083954566384
fsdfls,kisi3video2,0,0,0.531,12,near_face_outline,672.0,380.5,536.0083954566384
fsdfls,kisi3video2,0,0,0.581,14,near_face_outline,671.5,381.0,534.4342803376295
fsdfls,kisi3video2,0,0,0.631,15,near_face_outline,672.0,380.5,536.0083954566384
fsdfls,kisi3video2,0,0,0.68,16,near_face_outline,673.0,380.0,536.9562365779915
fsdfls,kisi3video2,0,0,0.714,17,near_face_outline,673.5,380.5,536.3282576929915
fsdfls,kisi3video2,0,0,0.764,18,near_face_outline,674.5,380.0,536.9562365779915
fsdfls,kisi3video2,0,0,0.797,19,near_face_outline,674.5,380.5,537.2755345258148
fsdfls,kisi3video2,0,0,0.83,20,near_face_outline,674.5,380.0,536.9562365779915
fsdfls,kisi3video2,0,0,0.864,21,near_face_outline,673.5,380.0,536.0083954566384
fsdfls,kisi3video2,0,0,0.914,22,near_face_outline,673.5,380.0,536.0083954566384
fsdfls,kisi3video2,0,0,0.964,23,near_face_outline,673.5,380.5,536.3282576929915
fsdfls,kisi3video2,0,0,1.014,24,near_face_outline,673.5,380.5,536.3282576929915
fsdfls,kisi3video2,0,0,1.047,25,near_face_outline,674.0,380.0,537.9042665753824
fsdfls,kisi3video2,0,0,1.097,26,near_face_outline,674.0,379.5,537.9042665753824
fsdfls,kisi3video2,0,0,1.13,27,near_face_outline,675.0,379.0,538.8524844519138
fsdfls,kisi3video2,0,0,1.164,28,near_face_outline,676.0,377.5,540.1203569575952
fsdfls,kisi3video2,0,0,1.214,29,near_face_outline,677.0,377.5,543.2807745540053
fsdfls,kisi3video2,0,0,1.264,30,near_face_outline,677.0,377.0,543.2807745540053
fsdfls,kisi3video2,0,0,1.314,32,near_face_outline,677.0,373.5,544.8715444946635
fsdfls,kisi3video2,0,0,1.364,33,near_face_outline,681.0,372.5,546.4650034540181
fsdfls,kisi3video2,0,0,1.397,34,near_face_outline,685.5,370.5,548.7121285337148
fsdfls,kisi3video2,0,0,1.431,34,near_face_outline,685.5,370.5,548.7121285337148
fsdfls,kisi3video2,0,0,1.48,36,near_face_outline,695.5,369.0,559.504244845381
fsdfls,kisi3video2,0,0,1.515,36,near_face_outline,695.5,369.0,559.504244845381
fsdfls,kisi3video2,0,0,1.564,38,near_face_outline,707.5,365.5,580.2516695365899
fsdfls,kisi3video2,0,0,1.597,38,near_face_outline,707.5,365.5,580.2516695365899
fsdfls,kisi3video2,0,0,1.631,39,near_face_outline,715.5,364.5,588.8811425067031
fsdfls,kisi3video2,0,0,1.681,41,near_face_outline,722.0,365.0,599.0400654380306
fsdfls,kisi3video2,0,0,1.714,41,near_face_outline,722.0,365.0,599.0400654380306
fsdfls,kisi3video2,0,0,1.764,43,near_face_outline,726.0,366.5,607.842907337085
fsdfls,kisi3video2,0,0,1.798,43,near_face_outline,726.0,366.5,607.842907337085
fsdfls,kisi3video2,0,0,1.847,45,near_face_outline,732.0,369.5,613.881095978692
fsdfls,kisi3video2,0,0,1.881,45,near_face_outline,732.0,369.5,613.881095978692
fsdfls,kisi3video2,0,0,1.931,47,near_face_outline,737.0,373.0,622.2997669933679
fsdfls,kisi3video2,0,0,1.964,47,near_face_outline,737.0,373.0,622.2997669933679
fsdfls,kisi3video2,0,0,2.014,49,near_face_outline,743.0,374.0,632.4531603209838
fsdfls,kisi3video2,0,0,2.048,49,near_face_outline,743.0,374.0,632.4531603209838
fsdfls,kisi3video2,0,0,2.097,51,near_face_outline,745.5,375.0,634.6558122321106
fsdfls,kisi3video2,0,0,2.131,51,near_face_outline,745.5,375.0,634.6558122321106
fsdfls,kisi3video2,0,0,2.181,53,near_face_outline,742.5,375.5,631.7823992483488
fsdfls,kisi3video2,0,0,2.231,54,near_face_outline,745.0,375.0,634.6558122321106
fsdfls,kisi3video2,0,0,2.265,55,near_face_outline,746.0,374.5,635.6138765005056
fsdfls,kisi3video2,0,0,2.314,56,near_face_outline,747.5,374.5,637.5303914324398
fsdfls,kisi3video2,0,0,2.364,57,near_face_outline,746.5,374.0,636.2868849819239
fsdfls,kisi3video2,0,0,2.397,58,near_face_outline,747.5,373.5,636.2868849819239
fsdfls,kisi3video2,0,0,2.431,59,near_face_outline,746.0,373.5,635.3282616096973
fsdfls,kisi3video2,0,0,2.465,60,near_face_outline,749.0,372.5,637.6401806661811
fsdfls,kisi3video2,0,0,2.514,61,near_face_outline,748.5,372.5,637.6401806661811
fsdfls,kisi3video2,0,0,2.548,62,near_face_outline,748.0,372.5,636.4000314267748
fsdfls,kisi3video2,0,0,2.597,63,near_face_outline,747.5,373.0,636.6804536029043
fsdfls,kisi3video2,0,0,2.632,64,near_face_outline,745.5,373.0,633.8020195613138
fsdfls,kisi3video2,0,0,2.681,65,near_face_outline,746.0,372.5,633.8020195613138
fsdfls,kisi3video2,0,0,2.715,66,near_face_outline,742.5,372.0,628.7233095726609
fsdfls,kisi3video2,0,0,2.764,67,near_face_outline,742.5,373.0,628.3343059232084
fsdfls,kisi3video2,0,0,2.798,68,near_face_outline,738.0,373.0,622.5881463696526
fsdfls,kisi3video2,0,0,2.847,69,near_face_outline,731.0,373.0,610.8166664392844
fsdfls,kisi3video2,0,0,2.882,70,near_face_outline,728.0,373.0,600.0108332355342
fsdfls,kisi3video2,0,0,2.931,71,near_face_outline,720.5,374.5,590.1677727561884
fsdfls,kisi3video2,0,0,2.964,72,near_face_outline,715.0,368.5,578.247351917845
fsdfls,kisi3video2,0,0,3.014,73,near_face_outline,713.0,364.0,569.2424790895353
fsdfls,kisi3video2,0,0,3.047,74,near_face_outline,711.0,362.5,568.000880281008
fsdfls,kisi3video2,0,0,3.097,75,near_face_outline,706.5,361.0,563.6000354861593
fsdfls,kisi3video2,0,0,3.131,76,near_face_outline,701.5,360.0,558.2400917168168
fsdfls,kisi3video2,0,0,3.181,77,near_face_outline,698.0,361.5,556.3200517687637
fsdfls,kisi3video2,0,0,3.214,78,near_face_outline,695.0,363.0,554.4005772002768
fsdfls,kisi3video2,0,0,3.264,79,near_face_outline,691.5,364.0,551.5224383468002
fsdfls,kisi3video2,0,0,3.298,80,near_face_outline,690.0,366.0,551.1333776863818
fsdfls,kisi3video2,0,0,3.347,81,near_face_outline,687.5,368.5,548.839685154053
fsdfls,kisi3video2,0,0,3.381,82,near_face_outline,685.5,371.5,547.5152965899674
fsdfls,kisi3video2,0,0,3.431,83,near_face_outline,685.0,373.5,545.9029217727269
fsdfls,kisi3video2,0,0,3.465,84,near_face_outline,684.0,377.0,546.4650034540181
fsdfls,kisi3video2,0,0,3.514,85,near_face_outline,682.5,379.0,544.2324870861717
fsdfls,kisi3video2,0,0,3.548,86,near_face_outline,682.0,380.5,545.1825382383408
fsdfls,kisi3video2,0,0,3.597,87,near_face_outline,680.5,382.0,543.2807745540053
fsdfls,kisi3video2,0,0,3.631,88,near_face_outline,679.5,383.0,542.9742166990989
fsdfls,kisi3video2,0,0,3.681,89,near_face_outline,679.0,382.0,543.2807745540053
fsdfls,kisi3video2,0,0,3.714,90,near_face_outline,679.0,380.0,540.4340847874049
fsdfls,kisi3video2,0,0,3.764,91,near_face_outline,679.5,378.5,541.0702357365446
fsdfls,kisi3video2,0,0,3.798,92,near_face_outline,679.0,377.5,539.8082993063371
fsdfls,kisi3video2,0,0,3.848,93,near_face_outline,679.5,376.5,540.4488875000114
fsdfls,kisi3video2,0,0,3.881,94,near_face_outline,679.5,376.5,540.4488875000114
fsdfls,kisi3video2,0,0,3.931,95,near_face_outline,679.5,376.5,540.4488875000114
fsdfls,kisi3video2,0,0,3.964,96,near_face_outline,679.5,376.5,540.4488875000114
fsdfls,kisi3video2,0,0,4.014,97,near_face_outline,679.5,377.5,540.7587262356475
fsdfls,kisi3video2,0,0,4.047,98,near_face_outline,679.5,378.5,541.3834131186511
fsdfls,kisi3video2,0,0,4.097,99,near_face_outline,680.5,378.5,542.0202948229891
fsdfls,kisi3video2,0,0,4.132,100,near_face_outline,680.5,379.0,542.3329235810786
fsdfls,kisi3video2,0,0,4.181,101,near_face_outline,680.0,379.0,541.3834131186511
fsdfls,kisi3video2,0,0,4.214,102,near_face_outline,679.5,378.5,540.7494798887928
fsdfls,kisi3video2,0,0,4.264,104,near_face_outline,678.0,377.5,539.1706594391056
fsdfls,kisi3video2,0,0,4.298,104,near_face_outline,678.0,377.5,539.1706594391056
fsdfls,kisi3video2,0,0,4.347,106,near_face_outline,673.5,376.5,539.8120043126125
fsdfls,kisi3video2,0,0,4.381,106,near_face_outline,673.5,376.5,539.8120043126125
fsdfls,kisi3video2,0,0,4.431,108,near_face_outline,665.5,375.0,532.8648984498791
fsdfls,kisi3video2,0,0,4.465,108,near_face_outline,665.5,375.0,532.8648984498791
fsdfls,kisi3video2,0,0,4.514,110,near_face_outline,659.0,376.5,528.5196306666385
fsdfls,kisi3video2,0,0,4.548,110,near_face_outline,659.0,376.5,528.5196306666385
fsdfls,kisi3video2,0,0,4.597,112,near_face_outline,656.0,379.0,524.4902286983047
fsdfls,kisi3video2,0,0,4.632,112,near_face_outline,656.0,379.0,524.4902286983047
fsdfls,kisi3video2,0,0,4.681,114,near_face_outline,644.0,383.0,525.0495214739273
fsdfls,kisi3video2,0,0,4.715,115,near_face_outline,643.5,387.0,529.0680485533028
fsdfls,kisi3video2,0,0,4.764,116,near_face_outline,637.5,388.0,524.6150969996955
fsdfls,kisi3video2,0,0,4.798,117,near_face_outline,636.5,391.0,517.5490314936354
fsdfls,kisi3video2,0,0,4.847,118,near_face_outline,634.0,393.0,516.4620024745286
fsdfls,kisi3video2,0,0,4.881,119,near_face_outline,633.0,395.5,518.3994598762619
fsdfls,kisi3video2,0,0,4.931,120,near_face_outline,629.0,397.0,519.1859011953233
fsdfls,kisi3video2,0,0,4.964,121,near_face_outline,619.0,398.0,514.8834819646091
fsdfls,kisi3video2,0,0,5.014,122,near_face_outline,614.0,398.0,509.5017173670762
fsdfls,kisi3video2,0,0,5.048,123,near_face_outline,612.0,398.0,507.6731231806545
fsdfls,kisi3video2,0,0,5.097,124,near_face_outline,613.5,398.5,510.82090795111355
fsdfls,kisi3video2,0,0,5.132,125,near_face_outline,618.5,397.5,514.0787877358878
fsdfls,kisi3video2,0,0,5.181,126,near_face_outline,625.5,397.0,517.228189487
fsdfls,kisi3video2,0,0,5.214,127,near_face_outline,636.0,395.5,519.8509401742003
fsdfls,kisi3video2,0,0,5.264,128,near_face_outline,635.5,393.0,528.4921948335661
fsdfls,kisi3video2,0,0,5.299,129,near_face_outline,637.5,391.5,527.0066413243765
fsdfls,kisi3video2,0,0,5.347,130,near_face_outline,642.0,388.0,524.2537553513565
fsdfls,kisi3video2,0,0,5.381,131,near_face_outline,648.0,385.0,524.1144913089124
fsdfls,kisi3video2,0,0,5.415,132,near_face_outline,656.5,381.5,526.806416058119
fsdfls,kisi3video2,0,0,5.479,133,near_face_outline,660.0,377.5,528.2518338822877
fsdfls,kisi3video2,0,0,5.514,134,near_face_outline,663.5,376.0,530.0716932642225
fsdfls,kisi3video2,0,0,5.548,135,near_face_outline,668.0,374.5,534.7569541389807
fsdfls,kisi3video2,0,0,5.597,136,near_face_outline,671.0,373.5,536.6386121031546
fsdfls,kisi3video2,0,0,5.631,137,near_face_outline,674.0,374.5,541.0813247562699
fsdfls,kisi3video2,0,0,5.681,138,near_face_outline,674.5,372.5,538.5471195726517
fsdfls,kisi3video2,0,0,5.716,139,near_face_outline,676.0,374.5,539.1706594391056
fsdfls,kisi3video2,0,0,5.764,140,near_face_outline,677.5,374.0,538.5471195726517
fsdfls,kisi3video2,0,0,5.814,141,near_face_outline,677.5,373.0,536.6721531810646
fsdfls,kisi3video2,0,0,5.847,142,near_face_outline,677.5,372.5,536.3674113888725
fsdfls,kisi3video2,0,0,5.881,143,near_face_outline,678.5,373.5,537.6244042079935
fsdfls,kisi3video2,0,0,5.931,144,near_face_outline,679.5,375.5,539.1892061234164
fsdfls,kisi3video2,0,0,5.981,145,near_face_outline,680.0,377.0,540.4488875000114
fsdfls,kisi4video2,0,0,0.044,1,near_face_outline,642.0,285.0,467.36709340731295
fsdfls,kisi4video2,0,0,0.077,2,near_face_outline,642.5,284.5,468.12498331108117
fsdfls,kisi4video2,0,0,0.128,3,near_face_outline,642.5,284.5,468.12498331108117
fsdfls,kisi4video2,0,0,0.178,5,near_face_outline,642.0,284.5,467.24832797988694
fsdfls,kisi4video2,0,0,0.228,6,near_face_outline,642.0,285.5,467.6109494013159
fsdfls,kisi4video2,0,0,0.277,8,near_face_outline,640.5,287.0,466.74404120459855
fsdfls,kisi4video2,0,0,0.328,9,near_face_outline,640.5,288.0,467.266519237148
fsdfls,kisi4video2,0,0,0.377,11,near_face_outline,637.5,292.5,465.29560496527364
fsdfls,kisi4video2,0,0,0.412,12,near_face_outline,637.5,291.5,468.4122116256151
fsdfls,kisi4video2,0,0,0.445,13,near_face_outline,636.5,291.5,469.1023342512804
fsdfls,kisi4video2,0,0,0.495,14,near_face_outline,634.5,288.5,466.5501044903966
fsdfls,kisi4video2,0,0,0.545,16,near_face_outline,628.5,287.0,460.3314023613857
fsdfls,kisi4video2,0,0,0.578,16,near_face_outline,628.5,287.0,460.3314023613857
fsdfls,kisi4video2,0,0,0.627,18,near_face_outline,624.5,286.5,457.78269954204256
fsdfls,kisi4video2,0,0,0.661,19,near_face_outline,623.0,286.5,455.3789630626342
fsdfls,kisi4video2,0,0,0.695,20,near_face_outline,618.5,286.5,451.00443456799843
fsdfls,kisi4video2,0,0,0.744,21,near_face_outline,615.5,286.0,448.8786027424341
fsdfls,kisi4video2,0,0,0.794,23,near_face_outline,610.5,283.5,444.7752241301217
fsdfls,kisi4video2,0,0,0.844,24,near_face_outline,608.0,282.5,445.0719043031137
fsdfls,kisi4video2,0,0,0.894,26,near_face_outline,604.0,281.0,441.955880150949
fsdfls,kisi4video2,0,0,0.944,27,near_face_outline,602.0,280.0,442.944691807002
fsdfls,kisi4video2,0,0,0.978,28,near_face_outline,599.0,279.5,441.1178980726128
fsdfls,kisi4video2,0,0,1.028,30,near_face_outline,595.5,276.5,437.70423804208247
fsdfls,kisi4video2,0,0,1.062,31,near_face_outline,595.5,275.5,441.5178365592946
fsdfls,kisi4video2,0,0,1.111,32,near_face_outline,590.0,275.0,439.39617658782606
fsdfls,kisi4video2,0,0,1.161,34,near_face_outline,585.5,273.5,432.7585932133526
fsdfls,kisi4video2,0,0,1.194,35,near_face_outline,583.5,274.0,431.76961449365564
fsdfls,kisi4video2,0,0,1.244,36,near_face_outline,579.5,274.0,429.10604749875057
fsdfls,kisi4video2,0,0,1.294,38,near_face_outline,581.0,272.5,427.8142120126446
fsdfls,kisi4video2,0,0,1.328,39,near_face_outline,576.0,272.0,425.8368232081392
fsdfls,kisi4video2,0,0,1.361,40,near_face_outline,575.0,272.0,422.8711387645177
fsdfls,kisi4video2,0,0,1.411,41,near_face_outline,574.5,272.0,422.8711387645177
fsdfls,kisi4video2,0,0,1.461,42,near_face_outline,576.0,273.0,422.8711387645177
fsdfls,kisi4video2,0,0,1.511,44,near_face_outline,573.5,273.5,425.154089713365
fsdfls,kisi4video2,0,0,1.562,45,near_face_outline,573.5,274.0,423.1784493567696
fsdfls,kisi4video2,0,0,1.595,46,near_face_outline,579.0,274.0,419.90594184888596
fsdfls,kisi4video2,0,0,1.644,48,near_face_outline,580.5,275.5,427.9649518360119
fsdfls,kisi4video2,0,0,1.677,49,near_face_outline,581.0,274.5,429.49854481709247
fsdfls,kisi4video2,0,0,1.728,50,near_face_outline,585.5,273.0,428.22424032275427
fsdfls,kisi4video2,0,0,1.761,51,near_face_outline,587.5,272.0,426.24406154221083
fsdfls,kisi4video2,0,0,1.811,53,near_face_outline,594.5,271.0,427.05620239027087
fsdfls,kisi4video2,0,0,1.861,54,near_face_outline,596.5,271.5,429.2842880889074
fsdfls,kisi4video2,0,0,1.911,56,near_face_outline,601.0,271.0,431.1473066134126
fsdfls,kisi4video2,0,0,1.944,57,near_face_outline,603.5,270.0,434.00691238734896
fsdfls,kisi4video2,0,0,1.977,58,near_face_outline,608.5,269.0,439.8511111728604
fsdfls,kisi4video2,0,0,2.028,59,near_face_outline,609.5,267.5,440.732345080322
fsdfls,kisi4video2,0,0,2.077,61,near_face_outline,616.0,268.5,447.5812775351534
fsdfls,kisi4video2,0,0,2.111,62,near_face_outline,617.0,268.0,446.1748536168304
fsdfls,kisi4video2,0,0,2.144,63,near_face_outline,618.5,267.5,448.06807518501023
fsdfls,kisi4video2,0,0,2.178,64,near_face_outline,621.0,268.0,451.2493767308715
fsdfls,kisi4video2,0,0,2.212,65,near_face_outline,621.5,269.5,450.45865515050326
fsdfls,kisi4video2,0,0,2.261,66,near_face_outline,623.5,270.0,452.3450010777172
fsdfls,kisi4video2,0,0,2.294,67,near_face_outline,625.0,271.5,453.8744319743072
fsdfls,kisi4video2,0,0,2.328,68,near_face_outline,627.0,271.5,455.43166337003845
fsdfls,kisi4video2,0,0,2.377,69,near_face_outline,629.0,273.0,457.6308556030723
fsdfls,kisi4video2,0,0,2.428,71,near_face_outline,630.5,271.0,458.0229251904319
fsdfls,kisi4video2,0,0,2.461,72,near_face_outline,632.0,270.0,459.92173247195007
fsdfls,kisi4video2,0,0,2.496,73,near_face_outline,633.5,271.0,462.29427857156094
fsdfls,kisi4video2,0,0,2.546,74,near_face_outline,635.5,272.0,464.2843956025229
fsdfls,kisi4video2,0,0,2.595,76,near_face_outline,641.0,274.0,470.2552498377876
fsdfls,kisi4video2,0,0,2.632,77,near_face_outline,643.5,275.5,474.4344001018476
